kaptCode,kaptName,codeMgr,kaptMgrCnt,kaptCcompany,codeSec,kaptdScnt,kaptdSecCom,codeClean,kaptdClcnt,codeGarbage,codeDisinf,kaptdDcnt,disposalType,codeStr,kaptdEcapa,codeEcon,codeEmgr,codeFalarm,codeWsupply,codeElev,kaptdEcnt,kaptdPcnt,kaptdPcntu,codeNet,kaptdCccnt,welfareFacility,kaptdWtimebus,subwayLine,subwayStation,kaptdWtimesub,convenientFacility,educationFacility,groundElChargerCnt,undergroundElChargerCnt
A10026209,올림픽베어스타운,위탁관리,4,서일개발(주),위탁관리,2,,자치관리,2,음식물쓰레기종량제,위탁관리,12,,기타콘크리트구조,709,기타,위탁선임,P형,고가수조식,위탁관리,2,10,150,무,24,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",5분이내,9호선,몽촌토성역,5~10분이내,관공서(송파구청) 병원(아산병원) 백화점(롯데월드) 대형상가(롯데월드) 공원(올림픽공원),,0,0
A13805001,방이대림가락,자치관리,7,,위탁관리,10,(주)이오티앤디,위탁관리,7,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,1800,단일계약,상주선임,P형,수도직결식,위탁관리,16,650,0,무,68,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",5분이내,5호선,방이,5분이내,관공서(방이1동사무소) 병원(대광의원) 대형상가(삼성디지털프라자) 공원(올림픽공원),"초등학교(방이초교,방산초교) 중학교(방산중교) 고등학교(방산고교)",4,0
A13805002,올림픽선수기자촌아파트,위탁관리,49,서림주택관리(주),위탁관리,222,예주산업(주),위탁관리,54,차량수거방식,위탁관리,39,"도포식,분무식,독이식",철근콘크리트구조,18000,단일계약,상주선임,P형,부스타방식,위탁관리,207,1815,3188,무,1059,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소, 기타",5분이내,"5호선, 9호선",,5~10분이내,관공서(오륜동사무소) 백화점(롯데백화점) 대형상가(올림픽프라자) 공원(올림픽공원),"초등학교(오륜초등, 세륜초등) 중학교(오륜중, 보성중) 고등학교(창덕여고, 보성고교) 대학교(한국체대)",1,0
A13805003,신구블레스밸리,위탁관리,5,,위탁관리,,유원종합관리(주),위탁관리,1,음식물쓰레기종량제,위탁관리,4,"도포식,분무식",철골철근콘크리트구조,882,종합계약,위탁선임,R형,부스타방식,위탁관리,0,23,181,무,34,"관리사무소, 노인정, 어린이놀이터, 자전거보관소, 기타",10~15분이내,5호선,,,,,0,20
A13883601,잠실한양3차,위탁관리(직영+위탁),7,(주)한얼관리,위탁관리(직영+위탁),19,,위탁관리(직영+위탁),3,차량수거방식,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,800,종합계약,위탁선임,P형,고가수조식,위탁관리,9,202,0,무,62,"관리사무소, 노인정, 어린이놀이터, 자전거보관소, 기타",5분이내,5호선,,5~10분이내,,,1,0
A13883602,방이코오롱,위탁관리,9,서림주택관리(주),위탁관리,16,(주)탄천산업,위탁관리,7,음식물쓰레기종량제,위탁관리,4,"도포식,분무식,독이식",철근콘크리트구조,1900,단일계약,상주선임,P형,부스타방식,위탁관리,27,427,166,무,118,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",5~10분이내,5호선,방이,5분이내,관공서(방이1동사무소) 병원(현대아산병원) 백화점(롯데백화점) 공원(올림픽공원),초등학교(방산초교) 중학교(방산중교) 고등학교(방산고교),0,8
A10021425,오금쌍용스윗닷홈1차,위탁관리,1,서일개발(주),위탁관리,,서일개발,위탁관리,1,음식물쓰레기종량제,위탁관리,12,도포식,철근콘크리트구조,600,단일계약,위탁선임,P형,부스타방식,위탁관리,5,0,126,무,16,,5분이내,,,5분이내,,,0,3
A10022649,송파더플래티넘,위탁관리,5,율산개발 유한회사,관리방식미정,2,주식회사 동명씨앤아이,관리방식미정,3,기타,,,,철골콘크리트구조,2750,종합계약,상주선임,R형,부스타방식,관리방식미정,12,6,314,유,110,"관리사무소, 노인정, 문고, 어린이놀이터, 휴게시설, 유치원, 자전거보관소, 기타",5~10분이내,"3호선, 5호선",,10~15분이내,,,0,66
A10023333,오금쌍용스윗닷홈2.3.4,위탁관리,1,서일개발(주),위탁관리,4,웅산산업개발,관리방식미정,1,음식물쓰레기종량제,위탁관리,12,"도포식,분무식",철근콘크리트구조,398,기타,위탁선임,P형,압력탱크식,위탁관리,3,108,32,유,32,"관리사무소, 자전거보관소, 기타",5분이내,"3호선, 5호선",,5~10분이내,관공서() 공원() 기타(),초등학교() 중학교() 고등학교(),3,0
A10025657,송파 두산위브아파트,위탁관리,4,우리관리(주),위탁관리,2,(유)원광,위탁관리,4,기타,위탁관리,4,"도포식,분무식,기구부착식",철근콘크리트구조,1800,단일계약,상주선임,GR형,부스타방식,위탁관리,5,11,272,유,90,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5~10분이내,5호선,,5~10분이내,,,0,28
A10026249,송파레미니스2단지,위탁관리,7,한국주택시설관리(주),위탁관리,6,(주)조현시스템,위탁관리,8,음식물쓰레기종량제,위탁관리,4,"도포식,분무식",철골철근콘크리트구조,2500,단일계약,상주선임,GR형,부스타방식,위탁관리,17,146,740,유,183,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,"3호선, 5호선",,5~10분이내,"공원(오금공원, 성내천 수변공원)",초등학교(거여초등학교) 중학교(오금중학교) 고등학교(보인고등학교),6,12
A10026362,송파호반베르디움더퍼스트,위탁관리,5,자이에스앤디(주),위탁관리,2,자이에스엔디(주),위탁관리,3,차량수거방식,위탁관리,4,분무식,철근콘크리트구조,1930,단일계약,상주선임,R형,부스타방식,위탁관리,6,0,397,유,132,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,"3호선, 5호선",,10~15분이내,공원(),초등학교(거여초등학교) 중학교(오주중학교),0,9
A10026734,송파레미니스아파트,위탁관리,6,우리관리(주),위탁관리,4,(주)앰앰아이,위탁관리,5,음식물쓰레기종량제,위탁관리,12,분무식,철골철근콘크리트구조,1800,단일계약,상주선임,R형,부스타방식,위탁관리,14,549,63,유,145,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 자전거보관소",5분이내,"3호선, 5호선, 9호선",,10~15분이내,,초등학교() 중학교() 고등학교(),0,10
A13813002,오금우방,위탁관리,3,(주)현대개발,자치관리(직영),4,,위탁관리,2,음식물쓰레기종량제,위탁관리,5,"분무식,독이식",철근콘크리트구조,975,단일계약,위탁선임,P형,고가수조식,위탁관리,6,17,218,무,48,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",5분이내,"3호선, 5호선",,5~10분이내,관공서() 병원() 백화점() 대형상가() 공원(벌말공원) 기타(),초등학교(거여초등학교) 중학교(오주중학교) 고등학교(보인고등학교),0,6
A13813003,오금삼성,위탁관리,2,(주)융성종합관리,위탁관리,2,(주)융성종합관리,위탁관리,2,차량수거방식,위탁관리,4,"분무식,독이식",철근콘크리트구조,750,단일계약,위탁선임,P형,부스타방식,위탁관리,9,96,0,무,32,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",5분이내,5호선,개롱,5분이내,"병원(송파김내과의원, 허브치과, 연세키즈소아과) 공원(목련공원, 성내천물빛광장)",초등학교(개롱초등학교) 중학교(보인중학교) 고등학교(보인고등학교),0,0
A13813004,가락상아1차,위탁관리,5,서림주택관리(주),위탁관리,6,유한회사 현대관리시스템,위탁관리,2,,위탁관리,15,"도포식,분무식",철근콘크리트구조,800,단일계약,위탁선임,P형,고가수조식,위탁관리,8,260,0,무,33,,5분이내,5호선,개롱,5분이내,관공서(송파도서관) 공원(오금공원),초등학교(개롱초등학교) 중학교(오주중학교) 고등학교(보인고등학교),0,0
A13813005,가락우창,위탁관리,4,한국주택관리(주),자치관리,6,,위탁관리,2,음식물쓰레기종량제,위탁관리,6,분무식,철근콘크리트구조,925,단일계약,위탁선임,P형,고가수조식,위탁관리,11,274,0,무,16,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",5분이내,5호선,개롱,5분이내,병원(한치과의원) 공원(목련공원),초등학교(거여초등학교) 중학교(오주중학교) 고등학교(보인상업고등학교),0,0
A13813006,오금현대백조,위탁관리,5,아주관리,위탁관리(직영+위탁),4,아주관리,위탁관리(직영+위탁),2,거점장비수거방식,위탁관리,12,"도포식,분무식",철근콘크리트구조,650,단일계약,위탁선임,P형,고가수조식,위탁관리,7,96,99,유,48,"관리사무소, 노인정, 어린이놀이터",5분이내,5호선,방이,5분이내,관공서(오금동사무소) 병원(박중서한의원) 대형상가(삼성디지털프라자) 공원(오금근린공원),초등학교(오금초등학교) 중학교(세륜중학교) 고등학교(오금고등학교),0,4
A13813008,오금대림,위탁관리,9,인덕종합관리(주),위탁관리,10,(유)현대관리시스템,위탁관리,10,음식물쓰레기종량제,위탁관리,12,"도포식,분무식",철근콘크리트구조,2595,단일계약,상주선임,P형,부스타방식,위탁관리,25,755,0,무,112,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",5분이내,5호선,,5분이내,관공서(오금동사무소) 병원(임가정의학과의원) 대형상가(삼성디지털프라자) 공원(오금근린공원),초등학교(오금초등학교) 중학교(세륜중학교) 고등학교(오금고등학교),15,0
A13813010,오금현대아파트,위탁관리,19,서림주택관리(주),위탁관리,44,탄천산업,위탁관리,17,음식물쓰레기종량제,위탁관리,8,,철근콘크리트구조,3645,단일계약,상주선임,R형,고가수조식,위탁관리,47,1153,0,무,202,"관리사무소, 노인정, 어린이놀이터",5분이내,"3호선, 5호선","방이, 오금",5분이내,"관공서(오금동주민센터, 오금파출소, 송파우체국, 송파경찰서) 병원(서울병원, 5대반상훈한의원, 가야치과, 코모키이비인후과, 공내과) 대형상가(롯데슈퍼, 농협하나로마트, 올스타푸드마켓, 하이마트) 공원(오금공원, 올림픽공원) 기타(신한은행, 하나은행, 기업은행, 국민은행, 농협)","초등학교(오금초등학교) 중학교(오금중학교, 세륜중학교) 고등학교(오금고등학교) 대학교(한국체육대학교)",0,0
A13873701,오금현대백조(임대),위탁관리,1,(주)두온종합관리,위탁관리,2,원앤원산업개발,위탁관리,1,음식물쓰레기종량제,위탁관리,12,도포식,철근콘크리트구조,145,단일계약,위탁선임,P형,고가수조식,위탁관리,2,29,31,무,19,"관리사무소, 노인정, 자전거보관소",5분이내,5호선,방이,5~10분이내,관공서(오금동사무소) 공원(오금근린공원),초등학교(오금초등학교) 중학교(세륜중학교) 고등학교(오금고등학교),0,0
A13886009,상아2차아파트,위탁관리,8,우리관리(주),위탁관리,18,바른시스템주식회사,위탁관리,6,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,1600,단일계약,상주선임,기타,고가수조식,위탁관리,15,288,0,무,52,"관리사무소, 노인정, 어린이놀이터",5분이내,5호선,,5분이내,"병원(정세현치과, 피부과, 이비인후과 ,내과 , 소아과) 공원(목련공원,오금공원)","초등학교(개롱,거여,가락) 중학교(오주보인,오금,송파) 고등학교(보인고등학교,오금고등학교,)",4,0
A10021407,어울림거여동아파트,위탁관리,2,서림주택관리(주),,,,위탁관리,2,,위탁관리,,,철골철근콘크리트구조,650,단일계약,상주선임,P형,부스타방식,위탁관리,0,33,176,무,48,,5분이내,,,,,,0,1
A10022033, 삼호아파트,위탁관리,,보전종합관리,,,,,,,,,,,,,,,,,0,,,,,,5~10분이내,,,5~10분이내,,,0,0
A10023887,송파 시그니처 롯데캐슬아파트,위탁관리,27,주식회사 동우개발,위탁관리,13,유한회사 탄천산업,위탁관리,25,음식물쓰레기종량제,위탁관리,12,"분무식,독이식",철골콘크리트구조,10877,종합계약,상주선임,R형,부스타방식,위탁관리,48,0,2448,유,752,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",5분이내,5호선,,5분이내,,,0,124
A10023922,송파레이크파크 호반 써밋2,위탁관리,8,우리관리(주),위탁관리,5,Sk쉴더스,위탁관리,9,음식물쓰레기종량제,위탁관리,12,분무식,철골철근콘크리트구조,5150,종합계약,상주선임,R형,부스타방식,위탁관리,23,6,1713,유,554,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소, 기타",5분이내,"3호선, 5호선, 7호선",,10~15분이내,병원() 공원(),초등학교() 중학교(),0,9
A10023927,송파레이크파크호반써밋1차,위탁관리,8,우리관리(주),위탁관리(직영+위탁),4,(주)에스원,위탁관리(직영+위탁),9,음식물쓰레기종량제,위탁관리,12,독이식,철골철근콘크리트구조,5050,종합계약,상주선임,R형,부스타방식,위탁관리,42,6,1686,유,543,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",5~10분이내,5호선,,10~15분이내,"관공서(송파경찰서, 송파구청) 병원(세계로병원, 아산병원,보훈병원) 백화점(스타필드 위례) 대형상가(스타필드 위례) 공원(주변수변공원)","초등학교(거원, 위례별, 송례) 중학교(송례,거원) 고등학교(덕수) 대학교(가천대학교, 동서울대학교)",0,9
A10024085,송파위례리슈빌,위탁관리,8,우리관리(주),위탁관리,4,(주)에스텍플러스,위탁관리,7,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,기구부착식",철골철근콘크리트구조,2600,종합계약,상주선임,R형,부스타방식,위탁관리,17,0,911,유,245,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소",15~20분이내,5호선,,20분초과,,,0,19
A10024152,포레나송파,위탁관리,10,(주)아주관리,위탁관리,10,(주)에스텍시스템,위탁관리,13,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,독이식",철골철근콘크리트구조,4000,종합계약,상주선임,GR형,부스타방식,위탁관리,43,0,1623,무,641,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5~10분이내,5호선,"마천역,거여역,개롱역",10~15분이내,관공서(송파구청) 병원(경찰병원) 대형상가(스타필드 위례),초등학교(거원초등학교) 중학교(거원중학교) 고등학교(덕수고등학교),0,43
